Story;Beam;Load;Loc;P;V2;V3;T;M2;M3
STORY9;B1101;U01B;1.1;-0.01;-0.51;0;0;0;0
STORY9;B1101;U02B;0.25;-0.02;-1.44;0;0;0;-0.874
STORY9;B1101;U02B;0.335;-0.02;-1.37;0;0;0;-0.754
STORY9;B1101;U02B;0.42;-0.02;-1.29;0;0;0;-0.641
STORY9;B1101;U02B;0.505;-0.02;-1.19;0;0;0;-0.536
STORY9;B1101;U02B;0.59;-0.02;-1.09;0;0;0;-0.439
STORY9;B1101;U02B;0.675;-0.02;-0.99;0;0;0;-0.351
STORY9;B1101;U02B;0.76;-0.02;-0.9;0;0;0;-0.271
STORY9;B1101;U02B;0.845;-0.02;-0.84;0;0;0;-0.197
STORY9;B1101;U02B;0.93;-0.02;-0.79;0;0;0;-0.128
STORY9;B1101;U02B;1.015;-0.02;-0.75;0;0;0;-0.063
STORY9;B1101;U02B;1.1;-0.02;-0.74;0;0;0;0
STORY9;B1101;U03B;0.25;-0.01;-0.83;0;0;0;-0.537
STORY9;B1101;U03B;0.335;-0.01;-0.79;0;0;0;-0.468
STORY9;B1101;U03B;0.42;-0.01;-0.75;0;0;0;-0.402
STORY9;B1101;U03B;0.505;-0.01;-0.71;0;0;0;-0.34
STORY9;B1101;U03B;0.59;-0.01;-0.66;0;0;0;-0.282
STORY9;B1101;U03B;0.675;-0.01;-0.61;0;0;0;-0.228
STORY9;B1101;U03B;0.76;-0.01;-0.57;0;0;0;-0.177
STORY9;B1101;U03B;0.845;-0.01;-0.54;0;0;0;-0.13
STORY9;B1101;U03B;0.93;-0.01;-0.52;0;0;0;-0.085
STORY9;B1101;U03B;1.015;-0.01;-0.5;0;0;0;-0.042
STORY9;B1101;U03B;1.1;-0.01;-0.49;0;0;0;0
STORY9;B1101;U04B;0.25;-0.01;-1.17;0;0;0;-0.729
STORY9;B1101;U04B;0.335;-0.01;-1.12;0;0;0;-0.632
STORY9;B1101;U04B;0.42;-0.01;-1.06;0;0;0;-0.539
STORY9;B1101;U04B;0.505;-0.01;-0.98;0;0;0;-0.452
STORY9;B1101;U04B;0.59;-0.01;-0.9;0;0;0;-0.372
STORY9;B1101;U04B;0.675;-0.01;-0.83;0;0;0;-0.299
STORY9;B1101;U04B;0.76;-0.01;-0.76;0;0;0;-0.231
STORY9;B1101;U04B;0.845;-0.01;-0.71;0;0;0;-0.168
STORY9;B1101;U04B;0.93;-0.01;-0.67;0;0;0;-0.11
STORY9;B1101;U04B;1.015;-0.01;-0.64;0;0;0;-0.054
STORY9;B1101;U04B;1.1;-0.01;-0.63;0;0;0;0
STORY9;B1101;U07B;0.25;0;-0.52;0;0;0;-0.35
STORY9;B1101;U07B;0.335;0;-0.5;0;0;0;-0.307
STORY9;B1101;U07B;0.42;0;-0.48;0;0;0;-0.265
STORY9;B1101;U07B;0.505;0;-0.46;0;0;0;-0.225
STORY9;B1101;U07B;0.59;0;-0.43;0;0;0;-0.188
STORY9;B1101;U07B;0.675;0;-0.4;0;0;0;-0.152
STORY9;B1101;U07B;0.76;0;-0.38;0;0;0;-0.119
STORY9;B1101;U07B;0.845;0;-0.36;0;0;0;-0.087
STORY9;B1101;U07B;0.93;0;-0.35;0;0;0;-0.057
STORY9;B1101;U07B;1.015;0;-0.34;0;0;0;-0.028
STORY9;B1101;U07B;1.1;0;-0.33;0;0;0;0
STORY9;B1102;U01;0.25;-0.01;-0.47;0;0;0;-0.254
STORY9;B1102;U01;0.335;-0.01;-0.44;0;0;0;-0.215
STORY9;B1102;U01;0.42;-0.01;-0.41;0;0;0;-0.18
STORY9;B1102;U01;0.505;-0.01;-0.37;0;0;0;-0.147
STORY9;B1102;U01;0.59;-0.01;-0.32;0;0;0;-0.117
STORY9;B1102;U01;0.675;-0.01;-0.29;0;0;0;-0.091
STORY9;B1102;U01;0.76;-0.01;-0.25;0;0;0;-0.069
STORY9;B1102;U01;0.845;-0.01;-0.22;0;0;0;-0.049
STORY9;B1102;U01;0.93;-0.01;-0.2;0;0;0;-0.031
STORY9;B1102;U01;1.015;-0.01;-0.18;0;0;0;-0.015
STORY9;B1102;U01;1.1;-0.01;-0.17;0;0;0;0
STORY9;B1102;U02;0.25;-0.02;-0.97;0;0;0;-0.475
STORY9;B1102;U02;0.335;-0.02;-0.9;0;0;0;-0.395
STORY9;B1102;U02;0.42;-0.02;-0.82;0;0;0;-0.322
STORY9;B1102;U02;0.505;-0.02;-0.72;0;0;0;-0.257
STORY9;B1102;U02;0.59;-0.02;-0.62;0;0;0;-0.2
STORY9;B1102;U02;0.675;-0.02;-0.52;0;0;0;-0.152
STORY9;B1102;U02;0.76;-0.02;-0.43;0;0;0;-0.111
STORY9;B1102;U02;0.845;-0.02;-0.37;0;0;0;-0.077
STORY9;B1102;U02;0.93;-0.02;-0.32;0;0;0;-0.049
STORY9;B1102;U02;1.015;-0.02;-0.28;0;0;0;-0.023
STORY9;B1102;U02;1.1;-0.02;-0.27;0;0;0;0
STORY9;B1102;U03;0.25;-0.01;-0.51;0;0;0;-0.265
STORY9;B1102;U03;0.335;-0.01;-0.47;0;0;0;-0.223
STORY9;B1102;U03;0.42;-0.01;-0.43;0;0;0;-0.185
STORY9;B1102;U03;0.505;-0.01;-0.39;0;0;0;-0.15
STORY9;B1102;U03;0.59;-0.01;-0.34;0;0;0;-0.119
STORY9;B1102;U03;0.675;-0.01;-0.29;0;0;0;-0.092
STORY9;B1102;U03;0.76;-0.01;-0.25;0;0;0;-0.068
STORY9;B1102;U03;0.845;-0.01;-0.22;0;0;0;-0.048
STORY9;B1102;U03;0.93;-0.01;-0.2;0;0;0;-0.03
STORY9;B1102;U03;1.015;-0.01;-0.18;0;0;0;-0.015
STORY9;B1102;U03;1.1;-0.01;-0.17;0;0;0;0
STORY9;B1102;U04;0.25;-0.01;-0.77;0;0;0;-0.384
STORY9;B1102;U04;0.335;-0.01;-0.72;0;0;0;-0.321
STORY9;B1102;U04;0.42;-0.01;-0.65;0;0;0;-0.263
STORY9;B1102;U04;0.505;-0.01;-0.58;0;0;0;-0.21
STORY9;B1102;U04;0.59;-0.01;-0.5;0;0;0;-0.165
STORY9;B1102;U04;0.675;-0.01;-0.42;0;0;0;-0.126
STORY9;B1102;U04;0.76;-0.01;-0.36;0;0;0;-0.093
STORY9;B1102;U04;0.845;-0.01;-0.3;0;0;0;-0.065
STORY9;B1102;U04;0.93;-0.01;-0.26;0;0;0;-0.041
STORY9;B1102;U04;1.015;-0.01;-0.24;0;0;0;-0.02
STORY9;B1102;U04;1.1;-0.01;-0.22;0;0;0;0
STORY9;B1102;U07;0.25;-0.01;-0.3;0;0;0;-0.163
STORY9;B1102;U07;0.335;-0.01;-0.28;0;0;0;-0.139
STORY9;B1102;U07;0.42;-0.01;-0.26;0;0;0;-0.115
STORY9;B1102;U07;0.505;-0.01;-0.24;0;0;0;-0.094
STORY9;B1102;U07;0.59;-0.01;-0.21;0;0;0;-0.075
STORY9;B1102;U07;0.675;-0.01;-0.18;0;0;0;-0.059
STORY9;B1102;U07;0.76;-0.01;-0.16;0;0;0;-0.044
STORY9;B1102;U07;0.845;-0.01;-0.14;0;0;0;-0.031
STORY9;B1102;U07;0.93;-0.01;-0.13;0;0;0;-0.02
STORY9;B1102;U07;1.015;-0.01;-0.12;0;0;0;-0.01
STORY9;B1102;U07;1.1;-0.01;-0.11;0;0;0;0
STORY9;B1102;U01B;0.25;-0.01;-0.47;0;0;0;-0.254
STORY9;B1102;U01B;0.335;-0.01;-0.44;0;0;0;-0.215
STORY9;B1102;U01B;0.42;-0.01;-0.41;0;0;0;-0.18
STORY9;B1102;U01B;0.505;-0.01;-0.37;0;0;0;-0.147
STORY9;B1102;U01B;0.59;-0.01;-0.32;0;0;0;-0.117
STORY9;B1102;U01B;0.675;-0.01;-0.29;0;0;0;-0.091
STORY9;B1102;U01B;0.76;-0.01;-0.25;0;0;0;-0.069
STORY9;B1102;U01B;0.845;-0.01;-0.22;0;0;0;-0.049
STORY9;B1102;U01B;0.93;-0.01;-0.2;0;0;0;-0.031
STORY9;B1102;U01B;1.015;-0.01;-0.18;0;0;0;-0.015
STORY9;B1102;U01B;1.1;-0.01;-0.17;0;0;0;0
STORY9;B1102;U02B;0.25;-0.02;-0.97;0;0;0;-0.475
STORY9;B1102;U02B;0.335;-0.02;-0.9;0;0;0;-0.395
STORY9;B1102;U02B;0.42;-0.02;-0.82;0;0;0;-0.322
STORY9;B1102;U02B;0.505;-0.02;-0.72;0;0;0;-0.257
STORY9;B1102;U02B;0.59;-0.02;-0.62;0;0;0;-0.2
STORY9;B1102;U02B;0.675;-0.02;-0.52;0;0;0;-0.152
STORY9;B1102;U02B;0.76;-0.02;-0.43;0;0;0;-0.111
STORY9;B1102;U02B;0.845;-0.02;-0.37;0;0;0;-0.077
STORY9;B1102;U02B;0.93;-0.02;-0.32;0;0;0;-0.049
STORY9;B1102;U02B;1.015;-0.02;-0.28;0;0;0;-0.023
STORY9;B1102;U02B;1.1;-0.02;-0.27;0;0;0;0
STORY9;B1102;U03B;0.25;-0.01;-0.51;0;0;0;-0.265
STORY9;B1102;U03B;0.335;-0.01;-0.47;0;0;0;-0.223
STORY9;B1102;U03B;0.42;-0.01;-0.43;0;0;0;-0.185
STORY9;B1102;U03B;0.505;-0.01;-0.39;0;0;0;-0.15
STORY9;B1102;U03B;0.59;-0.01;-0.34;0;0;0;-0.119
STORY9;B1102;U03B;0.675;-0.01;-0.29;0;0;0;-0.092
STORY9;B1102;U03B;0.76;-0.01;-0.25;0;0;0;-0.068
STORY9;B1102;U03B;0.845;-0.01;-0.22;0;0;0;-0.048
STORY9;B1102;U03B;0.93;-0.01;-0.2;0;0;0;-0.03
STORY9;B1102;U03B;1.015;-0.01;-0.18;0;0;0;-0.015
STORY9;B1102;U03B;1.1;-0.01;-0.17;0;0;0;0
STORY9;B1102;U04B;0.25;-0.01;-0.77;0;0;0;-0.384
STORY9;B1102;U04B;0.335;-0.01;-0.72;0;0;0;-0.321
STORY9;B1102;U04B;0.42;-0.01;-0.65;0;0;0;-0.263
STORY9;B1102;U04B;0.505;-0.01;-0.58;0;0;0;-0.21
STORY9;B1102;U04B;0.59;-0.01;-0.5;0;0;0;-0.165
STORY9;B1102;U04B;0.675;-0.01;-0.42;0;0;0;-0.126
STORY9;B1102;U04B;0.76;-0.01;-0.36;0;0;0;-0.093
STORY9;B1102;U04B;0.845;-0.01;-0.3;0;0;0;-0.065
STORY9;B1102;U04B;0.93;-0.01;-0.26;0;0;0;-0.041
STORY9;B1102;U04B;1.015;-0.01;-0.24;0;0;0;-0.02
STORY9;B1102;U04B;1.1;-0.01;-0.22;0;0;0;0
STORY9;B1102;U07B;0.25;-0.01;-0.3;0;0;0;-0.163
STORY9;B1102;U07B;0.335;-0.01;-0.28;0;0;0;-0.139
STORY9;B1102;U07B;0.42;-0.01;-0.26;0;0;0;-0.115
STORY9;B1102;U07B;0.505;-0.01;-0.24;0;0;0;-0.094
STORY9;B1102;U07B;0.59;-0.01;-0.21;0;0;0;-0.075
STORY9;B1102;U07B;0.675;-0.01;-0.18;0;0;0;-0.059
STORY9;B1102;U07B;0.76;-0.01;-0.16;0;0;0;-0.044
STORY9;B1102;U07B;0.845;-0.01;-0.14;0;0;0;-0.031
STORY9;B1102;U07B;0.93;-0.01;-0.13;0;0;0;-0.02
STORY9;B1102;U07B;1.015;-0.01;-0.12;0;0;0;-0.01
STORY9;B1102;U07B;1.1;-0.01;-0.11;0;0;0;0
STORY9;B1103;U01;0.25;0.04;-1.41;0;0;0;-0.717
STORY9;B1103;U01;0.335;0.04;-1.32;0;0;0;-0.6
STORY9;B1103;U01;0.42;0.04;-1.21;0;0;0;-0.493
STORY9;B1103;U01;0.505;0.04;-1.07;0;0;0;-0.396
STORY9;B1103;U01;0.59;0.04;-0.92;0;0;0;-0.311
STORY9;B1103;U01;0.675;0.04;-0.78;0;0;0;-0.239
STORY9;B1103;U01;0.76;0.04;-0.67;0;0;0;-0.178
STORY9;B1103;U01;0.845;0.04;-0.57;0;0;0;-0.125
STORY9;B1103;U01;0.93;0.04;-0.51;0;0;0;-0.08
STORY9;B1103;U01;1.015;0.04;-0.46;0;0;0;-0.038
STORY9;B1103;U01;1.1;0.04;-0.44;0;0;0;0
STORY9;B1103;U02;0.25;0.02;-1.48;0;0;0;-0.832
STORY9;B1103;U02;0.335;0.02;-1.4;0;0;0;-0.71
STORY9;B1103;U02;0.42;0.02;-1.3;0;0;0;-0.594
STORY9;B1103;U02;0.505;0.02;-1.18;0;0;0;-0.489
STORY9;B1103;U02;0.59;0.02;-1.04;0;0;0;-0.394
STORY9;B1103;U02;0.675;0.02;-0.92;0;0;0;-0.311
STORY9;B1103;U02;0.76;0.02;-0.82;0;0;0;-0.237
STORY9;B1103;U02;0.845;0.02;-0.74;0;0;0;-0.17
STORY9;B1103;U02;0.93;0.02;-0.68;0;0;0;-0.11
STORY9;B1103;U02;1.015;0.02;-0.64;0;0;0;-0.054
STORY9;B1103;U02;1.1;0.02;-0.63;0;0;0;0
STORY9;B1103;U03;0.25;0.04;-1.35;0;0;0;-0.69
STORY9;B1103;U03;0.335;0.04;-1.27;0;0;0;-0.579
STORY9;B1103;U03;0.42;0.04;-1.16;0;0;0;-0.476
STORY9;B1103;U03;0.505;0.04;-1.03;0;0;0;-0.382
STORY9;B1103;U03;0.59;0.04;-0.88;0;0;0;-0.301
STORY9;B1103;U03;0.675;0.04;-0.75;0;0;0;-0.232
STORY9;B1103;U03;0.76;0.04;-0.64;0;0;0;-0.173
STORY9;B1103;U03;0.845;0.04;-0.56;0;0;0;-0.122
STORY9;B1103;U03;0.93;0.04;-0.49;0;0;0;-0.078
STORY9;B1103;U03;1.015;0.04;-0.45;0;0;0;-0.038
STORY9;B1103;U03;1.1;0.04;-0.43;0;0;0;0
STORY9;B1103;U04;0.25;0.03;-1.4;0;0;0;-0.759
STORY9;B1103;U04;0.335;0.03;-1.32;0;0;0;-0.644
STORY9;B1103;U04;0.42;0.03;-1.22;0;0;0;-0.536
STORY9;B1103;U04;0.505;0.03;-1.1;0;0;0;-0.438
STORY9;B1103;U04;0.59;0.03;-0.96;0;0;0;-0.35
STORY9;B1103;U04;0.675;0.03;-0.84;0;0;0;-0.274
STORY9;B1103;U04;0.76;0.03;-0.74;0;0;0;-0.207
STORY9;B1103;U04;0.845;0.03;-0.66;0;0;0;-0.148
STORY9;B1103;U04;0.93;0.03;-0.6;0;0;0;-0.095
STORY9;B1103;U04;1.015;0.03;-0.56;0;0;0;-0.047
STORY9;B1103;U04;1.1;0.03;-0.54;0;0;0;0
STORY9;B1103;U07;0.25;0.03;-0.91;0;0;0;-0.461
STORY9;B1103;U07;0.335;0.03;-0.85;0;0;0;-0.386
STORY9;B1103;U07;0.42;0.03;-0.78;0;0;0;-0.317
STORY9;B1103;U07;0.505;0.03;-0.69;0;0;0;-0.254
STORY9;B1103;U07;0.59;0.03;-0.59;0;0;0;-0.2
STORY9;B1103;U07;0.675;0.03;-0.5;0;0;0;-0.154
STORY9;B1103;U07;0.76;0.03;-0.43;0;0;0;-0.114
STORY9;B1103;U07;0.845;0.03;-0.37;0;0;0;-0.081
STORY9;B1103;U07;0.93;0.03;-0.33;0;0;0;-0.051
STORY9;B1103;U07;1.015;0.03;-0.3;0;0;0;-0.025
STORY9;B1103;U07;1.1;0.03;-0.29;0;0;0;0
STORY9;B1103;U01B;0.25;0.04;-1.41;0;0;0;-0.717
STORY9;B1103;U01B;0.335;0.04;-1.32;0;0;0;-0.6
STORY9;B1103;U01B;0.42;0.04;-1.21;0;0;0;-0.493
STORY9;B1103;U01B;0.505;0.04;-1.07;0;0;0;-0.396
STORY9;B1103;U01B;0.59;0.04;-0.92;0;0;0;-0.311
STORY9;B1103;U01B;0.675;0.04;-0.78;0;0;0;-0.239
STORY9;B1103;U01B;0.76;0.04;-0.67;0;0;0;-0.178
STORY9;B1103;U01B;0.845;0.04;-0.57;0;0;0;-0.125
STORY9;B1103;U01B;0.93;0.04;-0.51;0;0;0;-0.08
STORY9;B1103;U01B;1.015;0.04;-0.46;0;0;0;-0.038
STORY9;B1103;U01B;1.1;0.04;-0.44;0;0;0;0
STORY9;B1103;U02B;0.25;0.02;-1.48;0;0;0;-0.832
STORY9;B1103;U02B;0.335;0.02;-1.4;0;0;0;-0.71
STORY9;B1103;U02B;0.42;0.02;-1.3;0;0;0;-0.594
STORY9;B1103;U02B;0.505;0.02;-1.18;0;0;0;-0.489
STORY9;B1103;U02B;0.59;0.02;-1.04;0;0;0;-0.394
STORY9;B1103;U02B;0.675;0.02;-0.92;0;0;0;-0.311
STORY9;B1103;U02B;0.76;0.02;-0.82;0;0;0;-0.237
STORY9;B1103;U02B;0.845;0.02;-0.74;0;0;0;-0.17
STORY9;B1103;U02B;0.93;0.02;-0.68;0;0;0;-0.11
STORY9;B1103;U02B;1.015;0.02;-0.64;0;0;0;-0.054
STORY9;B1103;U02B;1.1;0.02;-0.63;0;0;0;0
STORY9;B1103;U03B;0.25;0.04;-1.35;0;0;0;-0.69
STORY9;B1103;U03B;0.335;0.04;-1.27;0;0;0;-0.579
STORY9;B1103;U03B;0.42;0.04;-1.16;0;0;0;-0.476
STORY9;B1103;U03B;0.505;0.04;-1.03;0;0;0;-0.382
STORY9;B1103;U03B;0.59;0.04;-0.88;0;0;0;-0.301
STORY9;B1103;U03B;0.675;0.04;-0.75;0;0;0;-0.232
STORY9;B1103;U03B;0.76;0.04;-0.64;0;0;0;-0.173
STORY9;B1103;U03B;0.845;0.04;-0.56;0;0;0;-0.122
STORY9;B1103;U03B;0.93;0.04;-0.49;0;0;0;-0.078
STORY9;B1103;U03B;1.015;0.04;-0.45;0;0;0;-0.038
STORY9;B1103;U03B;1.1;0.04;-0.43;0;0;0;0
STORY9;B1103;U04B;0.25;0.03;-1.4;0;0;0;-0.759
STORY9;B1103;U04B;0.335;0.03;-1.32;0;0;0;-0.644
STORY9;B1103;U04B;0.42;0.03;-1.22;0;0;0;-0.536
STORY9;B1103;U04B;0.505;0.03;-1.1;0;0;0;-0.438
STORY9;B1103;U04B;0.59;0.03;-0.96;0;0;0;-0.35
STORY9;B1103;U04B;0.675;0.03;-0.84;0;0;0;-0.274
STORY9;B1103;U04B;0.76;0.03;-0.74;0;0;0;-0.207
STORY9;B1103;U04B;0.845;0.03;-0.66;0;0;0;-0.148
STORY9;B1103;U04B;0.93;0.03;-0.6;0;0;0;-0.095
STORY9;B1103;U04B;1.015;0.03;-0.56;0;0;0;-0.047
STORY9;B1103;U04B;1.1;0.03;-0.54;0;0;0;0
STORY9;B1103;U07B;0.25;0.03;-0.91;0;0;0;-0.461
STORY9;B1103;U07B;0.335;0.03;-0.85;0;0;0;-0.386
STORY9;B1103;U07B;0.42;0.03;-0.78;0;0;0;-0.317
STORY9;B1103;U07B;0.505;0.03;-0.69;0;0;0;-0.254
STORY9;B1103;U07B;0.59;0.03;-0.59;0;0;0;-0.2
STORY9;B1103;U07B;0.675;0.03;-0.5;0;0;0;-0.154
STORY9;B1103;U07B;0.76;0.03;-0.43;0;0;0;-0.114
STORY9;B1103;U07B;0.845;0.03;-0.37;0;0;0;-0.081
STORY9;B1103;U07B;0.93;0.03;-0.33;0;0;0;-0.051
STORY9;B1103;U07B;1.015;0.03;-0.3;0;0;0;-0.025
STORY9;B1103;U07B;1.1;0.03;-0.29;0;0;0;0
STORY9;B1106;U01;0;-0.03;-0.1;0;0;0.001;0
STORY9;B1106;U01;0.15;-0.03;-0.05;0;0;0.001;0.013
STORY9;B1106;U01;0.3;-0.03;0.07;0;0;0.001;0.012
STORY9;B1106;U01;0.45;-0.03;0.26;0;0;0.001;-0.012
STORY9;B1106;U01;0.6;-0.03;0.5;0;0;0;-0.069
STORY9;B1106;U01;0.75;-0.03;0.76;0;0;0;-0.163
STORY9;B1106;U01;0.9;-0.03;1.03;0;0;0;-0.298
STORY9;B1106;U01;1.05;-0.03;1.3;0;0;-0.001;-0.473
STORY9;B1106;U01;1.2;-0.03;1.57;0;0;-0.001;-0.689
STORY9;B1106;U01;1.35;-0.03;1.8;0;0;-0.001;-0.942
STORY9;B1106;U01;1.5;-0.03;1.99;0;0;-0.001;-1.228
STORY9;B1106;U02;0;-0.03;0.09;0;0;0.002;0
STORY9;B1106;U02;0.15;-0.03;0.13;0;0;0.002;-0.015
STORY9;B1106;U02;0.3;-0.03;0.24;0;0;0.001;-0.042
STORY9;B1106;U02;0.45;-0.03;0.41;0;0;0.001;-0.091
STORY9;B1106;U02;0.6;-0.03;0.62;0;0;0;-0.167
STORY9;B1106;U02;0.75;-0.03;0.85;0;0;0;-0.277
STORY9;B1106;U02;0.9;-0.03;1.09;0;0;0;-0.423
STORY9;B1106;U02;1.05;-0.03;1.33;0;0;-0.001;-0.605
STORY9;B1106;U02;1.2;-0.03;1.57;0;0;-0.001;-0.823
STORY9;B1106;U02;1.35;-0.03;1.77;0;0;-0.002;-1.074
STORY9;B1106;U02;1.5;-0.03;1.94;0;0;-0.002;-1.353
STORY9;B1106;U03;0;-0.03;-0.08;0;0;0.001;0
STORY9;B1106;U03;0.15;-0.03;-0.03;0;0;0.001;0.009
STORY9;B1106;U03;0.3;-0.03;0.09;0;0;0.001;0.006
STORY9;B1106;U03;0.45;-0.03;0.27;0;0;0.001;-0.02
STORY9;B1106;U03;0.6;-0.03;0.49;0;0;0;-0.077
STORY9;B1106;U03;0.75;-0.03;0.74;0;0;0;-0.169
STORY9;B1106;U03;0.9;-0.03;1;0;0;0;-0.299
STORY9;B1106;U03;1.05;-0.03;1.26;0;0;-0.001;-0.468
STORY9;B1106;U03;1.2;-0.03;1.51;0;0;-0.001;-0.676
STORY9;B1106;U03;1.35;-0.03;1.73;0;0;-0.001;-0.919
STORY9;B1106;U03;1.5;-0.03;1.91;0;0;-0.001;-1.193
STORY9;B1106;U04;0;-0.03;0.02;0;0;0.002;0
STORY9;B1106;U04;0.15;-0.03;0.07;0;0;0.001;-0.006
STORY9;B1106;U04;0.3;-0.03;0.18;0;0;0.001;-0.023
STORY9;B1106;U04;0.45;-0.03;0.35;0;0;0.001;-0.062
STORY9;B1106;U04;0.6;-0.03;0.55;0;0;0;-0.129
STORY9;B1106;U04;0.75;-0.03;0.79;0;0;0;-0.229
STORY9;B1106;U04;0.9;-0.03;1.03;0;0;0;-0.365
STORY9;B1106;U04;1.05;-0.03;1.27;0;0;-0.001;-0.538
STORY9;B1106;U04;1.2;-0.03;1.5;0;0;-0.001;-0.746
STORY9;B1106;U04;1.35;-0.03;1.71;0;0;-0.001;-0.987
STORY9;B1106;U04;1.5;-0.03;1.88;0;0;-0.002;-1.257
STORY9;B1106;U07;0;-0.02;-0.07;0;0;0.001;0
STORY9;B1106;U07;0.15;-0.02;-0.03;0;0;0.001;0.008
STORY9;B1106;U07;0.3;-0.02;0.05;0;0;0.001;0.008
STORY9;B1106;U07;0.45;-0.02;0.17;0;0;0;-0.008
STORY9;B1106;U07;0.6;-0.02;0.32;0;0;0;-0.044
STORY9;B1106;U07;0.75;-0.02;0.49;0;0;0;-0.105
STORY9;B1106;U07;0.9;-0.02;0.66;0;0;0;-0.191
STORY9;B1106;U07;1.05;-0.02;0.84;0;0;0;-0.304
STORY9;B1106;U07;1.2;-0.02;1.01;0;0;-0.001;-0.443
STORY9;B1106;U07;1.35;-0.02;1.16;0;0;-0.001;-0.606
STORY9;B1106;U07;1.5;-0.02;1.28;0;0;-0.001;-0.789
STORY9;B1106;U01B;0;-0.03;-0.1;0;0;0.001;0
STORY9;B1106;U01B;0.15;-0.03;-0.05;0;0;0.001;0.013
STORY9;B1106;U01B;0.3;-0.03;0.07;0;0;0.001;0.012
STORY9;B1106;U01B;0.45;-0.03;0.26;0;0;0.001;-0.012
STORY9;B1106;U01B;0.6;-0.03;0.5;0;0;0;-0.069
STORY9;B1106;U01B;0.75;-0.03;0.76;0;0;0;-0.163
STORY9;B1106;U01B;0.9;-0.03;1.03;0;0;0;-0.298
STORY9;B1106;U01B;1.05;-0.03;1.3;0;0;-0.001;-0.473
STORY9;B1106;U01B;1.2;-0.03;1.57;0;0;-0.001;-0.689
STORY9;B1106;U01B;1.35;-0.03;1.8;0;0;-0.001;-0.942
STORY9;B1106;U01B;1.5;-0.03;1.99;0;0;-0.001;-1.228
STORY9;B1106;U02B;0;-0.03;0.09;0;0;0.002;0
STORY9;B1106;U02B;0.15;-0.03;0.13;0;0;0.002;-0.015
STORY9;B1106;U02B;0.3;-0.03;0.24;0;0;0.001;-0.042
STORY9;B1106;U02B;0.45;-0.03;0.41;0;0;0.001;-0.091
STORY9;B1106;U02B;0.6;-0.03;0.62;0;0;0;-0.167
STORY9;B1106;U02B;0.75;-0.03;0.85;0;0;0;-0.277
STORY9;B1106;U02B;0.9;-0.03;1.09;0;0;0;-0.423
STORY9;B1106;U02B;1.05;-0.03;1.33;0;0;-0.001;-0.605
STORY9;B1106;U02B;1.2;-0.03;1.57;0;0;-0.001;-0.823
STORY9;B1106;U02B;1.35;-0.03;1.77;0;0;-0.002;-1.074
STORY9;B1106;U02B;1.5;-0.03;1.94;0;0;-0.002;-1.353
STORY9;B1106;U03B;0;-0.03;-0.08;0;0;0.001;0
STORY9;B1106;U03B;0.15;-0.03;-0.03;0;0;0.001;0.009
STORY9;B1106;U03B;0.3;-0.03;0.09;0;0;0.001;0.006
STORY9;B1106;U03B;0.45;-0.03;0.27;0;0;0.001;-0.02
STORY9;B1106;U03B;0.6;-0.03;0.49;0;0;0;-0.077
STORY9;B1106;U03B;0.75;-0.03;0.74;0;0;0;-0.169
STORY9;B1106;U03B;0.9;-0.03;1;0;0;0;-0.299
STORY9;B1106;U03B;1.05;-0.03;1.26;0;0;-0.001;-0.468
STORY9;B1106;U03B;1.2;-0.03;1.51;0;0;-0.001;-0.676
STORY9;B1106;U03B;1.35;-0.03;1.73;0;0;-0.001;-0.919
STORY9;B1106;U03B;1.5;-0.03;1.91;0;0;-0.001;-1.193
STORY9;B1106;U04B;0;-0.03;0.02;0;0;0.002;0
STORY9;B1106;U04B;0.15;-0.03;0.07;0;0;0.001;-0.006
STORY9;B1106;U04B;0.3;-0.03;0.18;0;0;0.001;-0.023
STORY9;B1106;U04B;0.45;-0.03;0.35;0;0;0.001;-0.062
STORY9;B1106;U04B;0.6;-0.03;0.55;0;0;0;-0.129
STORY9;B1106;U04B;0.75;-0.03;0.79;0;0;0;-0.229
STORY9;B1106;U04B;0.9;-0.03;1.03;0;0;0;-0.365
STORY9;B1106;U04B;1.05;-0.03;1.27;0;0;-0.001;-0.538
STORY9;B1106;U04B;1.2;-0.03;1.5;0;0;-0.001;-0.746
STORY9;B1106;U04B;1.35;-0.03;1.71;0;0;-0.001;-0.987
STORY9;B1106;U04B;1.5;-0.03;1.88;0;0;-0.002;-1.257
STORY9;B1106;U07B;0;-0.02;-0.07;0;0;0.001;0
STORY9;B1106;U07B;0.15;-0.02;-0.03;0;0;0.001;0.008
STORY9;B1106;U07B;0.3;-0.02;0.05;0;0;0.001;0.008
STORY9;B1106;U07B;0.45;-0.02;0.17;0;0;0;-0.008
STORY9;B1106;U07B;0.6;-0.02;0.32;0;0;0;-0.044
STORY9;B1106;U07B;0.75;-0.02;0.49;0;0;0;-0.105
STORY9;B1106;U07B;0.9;-0.02;0.66;0;0;0;-0.191
STORY9;B1106;U07B;1.05;-0.02;0.84;0;0;0;-0.304
STORY9;B1106;U07B;1.2;-0.02;1.01;0;0;-0.001;-0.443
STORY9;B1106;U07B;1.35;-0.02;1.16;0;0;-0.001;-0.606
STORY9;B1106;U07B;1.5;-0.02;1.28;0;0;-0.001;-0.789
STORY9;B1115;U01;0.25;0.02;-1.55;0;0;0;-0.838
STORY9;B1115;U01;0.335;0.02;-1.46;0;0;0;-0.71
